recency,history,used_discount,used_bogo,is_referral,channel,offer,score
3,286.83,1,1,0,Phone,No Offer,0.219255158153676
8,158.68,1,0,0,Web,Buy One Get One,1.0471364766182232
2,470.76,1,1,0,Multichannel,Discount,1.77403895902308
2,244.09,1,0,1,Multichannel,Buy One Get One,1.1432356103264765
2,287.04,1,1,1,Phone,Buy One Get One,0.6489006990540905
8,161.16,0,1,1,Phone,Buy One Get One,0.7488487550061923
11,106.79,1,0,1,Web,Discount,1.097716544014122
7,281.73,1,1,0,Phone,Discount,1.6312664183774184
1,388.58,0,1,1,Web,Discount,1.910893726832564
9,93.76,1,0,1,Phone,No Offer,1.5122071365263092
3,133.98,0,1,0,Web,No Offer,1.0719202234239888
4,29.99,0,1,0,Web,Buy One Get One,1.5202707915713969
5,436.32,1,0,0,Phone,No Offer,1.783430924049675
6,165.0,0,1,1,Phone,No Offer,1.1684591583567343
2,288.46,0,1,1,Web,Buy One Get One,0.7259935844035041
2,174.55,0,1,0,Phone,No Offer,1.000542457530505
6,207.93,1,0,0,Phone,Discount,1.5722704577282318
6,177.34,0,1,0,Phone,Discount,0.3662677261601097
8,140.47,1,0,0,Web,Discount,1.1686018041438402
3,387.44,1,0,1,Web,Buy One Get One,1.3268255711785222
10,122.29,0,1,0,Phone,No Offer,1.218574645879582
8,844.28,1,0,1,Phone,No Offer,1.2547604472652298
6,56.75,0,1,0,Phone,No Offer,0.8193980494844931
10,125.01,1,0,0,Phone,Buy One Get One,0.7191866272436362
7,281.37,1,0,0,Web,Discount,2.3576532473989342
9,49.8,0,1,1,Web,Buy One Get One,1.2050238156283335
1,95.92,0,1,1,Web,Buy One Get One,1.3613793086564765
2,29.99,0,1,0,Phone,Discount,0.9132336774439226
2,199.42,0,1,1,Phone,No Offer,1.4652511201827128
9,397.06,1,1,0,Web,Buy One Get One,1.1396673612145902
6,117.82,0,1,0,Web,No Offer,1.1933955004816257
7,1306.75,0,1,1,Web,No Offer,1.261009268833801
2,29.99,1,0,0,Phone,Discount,1.47259924182325
6,177.56,1,0,0,Web,No Offer,1.2549208984302929
3,1381.65,0,1,1,Phone,Buy One Get One,0.924458062606084
1,30.83,0,1,1,Web,No Offer,1.3049419224133911
8,281.1,1,1,0,Phone,Buy One Get One,0.4922866381452863
3,115.78,0,1,1,Phone,No Offer,0.4569273552493512
9,29.99,0,1,1,Phone,No Offer,1.0093855340055875
2,29.99,1,0,1,Web,No Offer,1.5201273424757409
8,140.89,0,1,1,Phone,Discount,1.050959823162125
7,29.99,0,1,0,Web,No Offer,2.2735689433500488
9,29.99,0,1,1,Web,Discount,1.1587351374381945
4,69.6,1,0,0,Web,Discount,1.1665419427500874
1,565.49,1,0,1,Multichannel,Buy One Get One,1.0024840032977809
5,89.22,0,1,0,Web,No Offer,0.8597359383451182
3,41.63,1,0,0,Phone,Buy One Get One,1.5786528079699398
4,29.99,0,1,0,Web,No Offer,1.3029527909194567
3,99.05,0,1,0,Phone,Discount,0.7918658676221154
9,248.64,1,0,0,Phone,Discount,1.1497370932077131
10,145.75,1,0,0,Phone,Discount,0.4669676798579031
8,29.99,0,1,0,Web,Buy One Get One,1.9036458319893963
6,39.63,1,0,1,Web,No Offer,1.6335910391791866
7,57.39,0,1,0,Phone,Buy One Get One,0.5010869524204073
5,263.86,0,1,1,Multichannel,Buy One Get One,1.285721479907261
7,29.99,0,1,1,Web,Discount,0.10502223286874146
10,367.1,1,0,1,Phone,Discount,1.0630896779641597
1,372.74,0,1,0,Phone,No Offer,2.251146032235555
6,155.88,0,1,1,Web,No Offer,1.20581558474605
3,240.88,1,0,1,Phone,Discount,1.3399957133830909
7,164.07,1,0,1,Phone,Buy One Get One,1.1921787997279352
7,101.42,0,1,1,Phone,No Offer,1.4811816290737314
1,489.71,0,1,0,Phone,Discount,0.8708442157737164
8,157.45,1,0,0,Web,No Offer,1.2300549753014365
4,29.99,0,1,1,Web,No Offer,1.2505245162942735
2,405.48,0,1,0,Web,Discount,0.9410472617482528
9,278.62,0,1,0,Phone,Buy One Get One,0.7190432039642451
4,1248.06,0,1,1,Multichannel,Buy One Get One,0.8593634035169135
5,29.99,1,0,0,Web,No Offer,1.1016925395198451
10,39.97,0,1,0,Phone,Buy One Get One,0.3947241742363865
10,39.29,1,0,0,Phone,No Offer,1.1501954149115523
10,136.27,0,1,0,Phone,No Offer,0.9790350572379958
6,146.28,0,1,1,Phone,Buy One Get One,1.3792024843732622
8,79.29,1,0,1,Phone,No Offer,0.9961430355614612
1,45.32,0,1,0,Phone,Buy One Get One,2.0709952647963794
9,74.18,0,1,1,Web,Buy One Get One,1.999936384417272
11,84.54,0,1,1,Web,Discount,1.1835321419060778
10,106.44,0,1,1,Phone,Discount,1.7060755942147967
9,63.13,0,1,1,Web,Buy One Get One,1.073382421679925
8,130.31,1,0,1,Phone,No Offer,0.4043150370513793
5,123.6,1,0,1,Phone,Discount,0.5065617004987766
4,64.69,0,1,1,Phone,No Offer,1.0104906380909753
10,29.99,1,0,0,Phone,No Offer,0.3040872816020962
1,56.16,1,0,0,Phone,No Offer,0.7096696047235922
11,220.75,0,1,1,Phone,Buy One Get One,0.5014888559777702
10,189.98,1,0,0,Phone,Discount,1.0381913405856449
8,424.73,0,1,0,Phone,Discount,1.7246670885706703
2,486.74,0,1,0,Phone,Buy One Get One,0.5834339391999823
2,1002.07,0,1,1,Phone,No Offer,1.0092790961616898
11,280.65,1,1,1,Multichannel,No Offer,1.5087602187736309
3,272.02,0,1,1,Phone,No Offer,1.0781499852041172
8,217.07,0,1,1,Web,Discount,1.011175148343873
4,508.65,1,0,1,Web,No Offer,1.122149229820885
7,29.99,0,1,0,Phone,Buy One Get One,2.286063300712396
3,316.38,0,1,0,Phone,Buy One Get One,1.3889916340310804
5,226.81,1,1,0,Phone,Buy One Get One,0.9453268615218612
6,197.04,0,1,0,Web,Discount,1.2654789408609304
9,66.42,0,1,1,Web,No Offer,0.8370748275338187
2,110.92,1,0,1,Phone,Discount,0.2455333572453205
1,467.93,1,0,0,Multichannel,No Offer,1.3803588387349133
8,71.0,1,0,0,Web,Discount,0.7541542071618428
5,69.91,0,1,1,Phone,No Offer,2.3555973352485786
11,131.79,0,1,0,Phone,No Offer,0.7477677465266725
4,257.51,0,1,1,Web,Buy One Get One,0.8893560121083197
9,29.99,1,0,1,Web,Buy One Get One,0.3507355632050393
2,54.11,1,0,1,Phone,Buy One Get One,0.7760215284580732
9,39.96,0,1,1,Phone,No Offer,0.7216607399577528
9,489.22,1,0,1,Web,No Offer,1.3758918784886518
6,162.98,0,1,0,Web,Discount,1.592698844611208
7,96.63,1,0,0,Web,No Offer,0.9941559565733278
11,90.93,0,1,0,Web,Discount,0.9574218711996264
2,294.24,1,0,1,Phone,No Offer,2.001213684570992
11,113.87,0,1,0,Phone,Discount,1.6458120515910477
5,357.77,1,0,0,Phone,Discount,1.6124730114155963
1,227.27,1,0,0,Phone,Buy One Get One,0.6892949029331094
4,133.06,1,0,1,Phone,Buy One Get One,1.3272819711590715
9,38.75,1,0,1,Phone,Buy One Get One,1.8341343688192142
9,191.56,0,1,0,Phone,Buy One Get One,0.6775066113641979
8,689.42,1,1,1,Multichannel,No Offer,1.01533710280628
4,206.09,1,0,1,Web,No Offer,0.9975428186201384
4,275.82,1,1,0,Web,Discount,1.1457556543504228
1,195.31,0,1,1,Web,Discount,1.5283864983709252
5,109.54,1,0,0,Phone,Buy One Get One,1.3847421788382044
8,348.03,1,1,1,Phone,Discount,0.8328159398350576
7,101.59,1,0,1,Web,Discount,1.64570615077093
12,305.29,1,0,0,Web,No Offer,0.9758523991441272
9,150.38,0,1,1,Web,Buy One Get One,0.8920691915866249
1,150.26,0,1,0,Phone,No Offer,0.10954824801794484
4,73.25,1,0,1,Web,No Offer,0.7247686210625899
9,29.99,0,1,1,Web,Buy One Get One,1.623215793909388
10,165.33,0,1,1,Phone,Discount,1.6850548476663003
11,218.49,0,1,0,Multichannel,No Offer,0.6159899578081434
8,631.82,1,0,1,Web,Discount,0.9805605599191674
10,42.55,0,1,1,Web,No Offer,0.3613115580881282
1,654.76,1,1,1,Web,Buy One Get One,0.2975015924876745
2,208.64,1,0,0,Phone,Discount,1.1667266096442006
10,335.79,0,1,0,Multichannel,Buy One Get One,1.3754537277615824
3,29.99,0,1,0,Web,No Offer,1.3881144257301476
1,317.9,1,0,0,Phone,No Offer,0.7294106468532957
1,317.7,0,1,0,Web,Buy One Get One,2.2052676846101678
5,259.28,0,1,0,Phone,No Offer,1.1146790717585202
6,143.54,1,0,0,Phone,Discount,0.8471750255288886
3,323.02,1,0,0,Phone,No Offer,0.8265424208560029
1,128.54,1,0,0,Web,No Offer,0.9190943752871265
1,127.05,1,0,0,Web,No Offer,1.5291971164664044
3,74.7,1,0,1,Phone,Buy One Get One,0.9339661644536356
1,338.2,0,1,0,Multichannel,Discount,0.7939491846730483
2,29.99,1,0,1,Phone,Discount,1.1429840623706302
5,472.63,1,1,0,Web,Buy One Get One,1.1395969921561722
11,275.18,1,0,0,Multichannel,No Offer,1.2732574580729308
1,690.78,0,1,1,Phone,Discount,0.9388897123420396
10,108.54,0,1,0,Web,No Offer,1.7717426511221783
6,149.49,0,1,1,Phone,Discount,1.3705750378070658
2,213.86,1,0,0,Web,No Offer,1.3037582917863366
11,368.79,1,0,1,Web,Discount,1.7908059658980235
2,272.66,0,1,0,Multichannel,Discount,1.2469284680641837
1,877.02,0,1,1,Web,Buy One Get One,1.8851481375749355
2,420.5,1,0,1,Phone,No Offer,1.3759331067399363
11,220.98,1,0,0,Web,Discount,2.22241016498519
2,194.68,1,0,1,Phone,No Offer,1.0265049368562822
10,29.99,1,0,1,Web,No Offer,0.4730152805061512
6,171.7,1,0,1,Web,Discount,0.7946849476667228
10,29.99,1,0,0,Phone,No Offer,1.0672418131813295
1,370.78,1,0,0,Multichannel,Discount,0.5470526349906051
1,29.99,0,1,1,Phone,Discount,1.0927662885876068
11,42.96,0,1,0,Web,No Offer,2.129898958156971
1,302.09,0,1,0,Phone,Discount,1.8776172889162843
4,55.72,0,1,1,Phone,Discount,1.4268042038723554
4,72.44,0,1,0,Phone,Discount,3.0387098265039665
2,440.53,1,0,1,Phone,Buy One Get One,0.8633618024859351
8,252.81,1,0,1,Multichannel,No Offer,0.5050274125287462
5,131.25,0,1,0,Phone,Buy One Get One,0.86963504175143
11,299.45,0,1,1,Multichannel,No Offer,0.5923646592845387
4,266.13,0,1,0,Phone,No Offer,1.4262883647036433
7,92.92,0,1,1,Web,Buy One Get One,0.9034701626098212
1,643.32,0,1,1,Multichannel,Discount,1.249654416161301
1,1262.17,1,1,1,Phone,Buy One Get One,2.5559797398803505
3,29.99,1,0,1,Phone,Discount,2.060995280642752
9,216.95,0,1,0,Web,Buy One Get One,1.6666684849599438
2,587.74,0,1,1,Web,Discount,0.8668290343499616
11,29.99,0,1,1,Phone,Buy One Get One,0.6091456423215957
1,170.04,0,1,0,Phone,Discount,1.212875134840329
9,29.99,1,0,1,Phone,No Offer,1.242367392451124
11,218.05,1,0,0,Phone,Buy One Get One,1.0640886139602141
10,225.52,0,1,1,Phone,No Offer,1.294274316816208
2,31.29,0,1,1,Web,Buy One Get One,1.008935290084699
9,310.29,1,1,1,Phone,Discount,0.5693505936758714
11,32.52,1,0,1,Web,Discount,0.5591787068186618
2,422.7,0,1,0,Phone,Discount,1.3930454579597191
6,314.12,0,1,0,Web,Buy One Get One,1.4031948596192514
1,165.29,1,0,0,Web,Discount,0.7023341583739489
7,204.87,1,0,0,Web,No Offer,0.42215649435758495
1,98.64,1,0,0,Web,No Offer,1.074886207863319
3,29.99,1,0,1,Web,No Offer,0.20773306548381587
1,273.56,0,1,0,Phone,Buy One Get One,1.475106453422412
9,130.04,0,1,0,Phone,Buy One Get One,0.6712909133604414
7,29.99,0,1,1,Phone,Buy One Get One,2.572837531524826
9,145.34,0,1,0,Web,No Offer,0.2196837030491947
12,29.99,1,0,0,Web,Buy One Get One,1.4905918305697237
7,29.99,1,0,1,Web,No Offer,0.8445339543193825
12,60.43,1,0,1,Web,Discount,2.1277450000284324
9,83.3,0,1,1,Web,Discount,1.3922916911215188
9,32.1,0,1,1,Web,No Offer,1.7197221861203993
5,29.99,1,0,1,Phone,No Offer,0.998633178581054
1,647.13,1,0,1,Phone,Buy One Get One,1.2870380219552886
10,85.84,0,1,1,Web,No Offer,1.0053016366472451
7,29.99,1,0,1,Phone,No Offer,1.0638762666854278
1,855.49,0,1,1,Phone,Buy One Get One,2.2898947110691426
5,219.55,0,1,1,Multichannel,Buy One Get One,0.6564174085528038
1,448.86,0,1,0,Multichannel,Discount,1.9960098163129243
9,352.42,0,1,0,Phone,No Offer,0.7952538038312789
9,29.99,1,0,1,Phone,Discount,0.8286586857908864
1,110.07,0,1,0,Web,Discount,1.061513676792957
6,45.68,0,1,1,Web,No Offer,1.4419363689377729
10,441.89,0,1,0,Multichannel,Buy One Get One,0.8284451020746184
1,209.54,1,1,0,Web,No Offer,1.1964962715516456
10,379.46,0,1,0,Phone,Buy One Get One,1.808533276395751
2,737.64,1,1,1,Multichannel,Discount,1.4422699473299752
5,34.8,1,0,1,Phone,No Offer,0.4889608615233686
1,128.0,1,0,1,Phone,No Offer,1.6400972577060255
4,29.99,1,0,1,Web,Discount,0.12414308806430595
9,288.48,0,1,0,Multichannel,No Offer,0.8449371058499386
11,195.66,1,0,1,Web,Discount,1.5117336363971159
2,182.25,1,0,1,Phone,Buy One Get One,0.7251653124033206
1,130.79,1,0,1,Web,Discount,0.4971130325536938
9,167.16,1,0,0,Web,Discount,1.949475597646304
9,29.99,0,1,1,Phone,Discount,0.5367223437904627
7,115.99,1,0,0,Web,No Offer,0.8703535197008628
1,269.41,1,0,0,Phone,No Offer,2.2756318623248686
10,62.02,0,1,0,Phone,Discount,0.7339527236220025
12,29.99,0,1,1,Phone,Buy One Get One,0.6062672171894774
10,210.66,0,1,0,Web,No Offer,1.0390745532576122
3,210.27,0,1,0,Phone,Buy One Get One,1.0173016875733685
11,83.82,1,0,1,Web,No Offer,1.5269506625359428
7,29.99,0,1,1,Web,No Offer,0.6302847781636607
5,29.99,0,1,1,Phone,Buy One Get One,1.4412217027121366
10,120.11,1,0,0,Web,No Offer,1.5012000318943892
9,171.43,0,1,0,Web,No Offer,1.6987123399407114
10,307.94,1,1,0,Web,Discount,-0.0669019107656188
10,56.48,0,1,1,Web,Discount,0.8880276416696856
2,46.41,0,1,0,Web,Discount,0.6466909282006001
7,120.38,1,0,0,Web,Discount,1.4360687561497767
2,298.43,0,1,1,Phone,Buy One Get One,0.7975175141270402
9,263.65,0,1,1,Phone,Discount,1.4500254217570576
10,126.03,1,0,0,Web,No Offer,1.8670608217873148
9,64.2,0,1,0,Web,No Offer,1.4174464463699434
2,360.82,1,0,1,Web,Buy One Get One,1.2176674961626999
6,48.43,0,1,0,Phone,Buy One Get One,2.1535366962370484
5,394.47,0,1,0,Web,No Offer,0.3404032075999328
6,45.8,1,0,1,Web,Buy One Get One,0.9013389966041324
8,101.15,0,1,0,Phone,Buy One Get One,1.3780782327350112
7,435.73,0,1,1,Web,No Offer,0.9385768456336055
10,29.99,1,0,1,Web,Discount,0.9675024534309984
7,110.79,0,1,0,Web,Buy One Get One,0.12632256962498378
10,114.3,1,0,1,Phone,No Offer,1.1838260282238022
12,52.69,1,0,0,Phone,Buy One Get One,0.35412174991883383
8,236.28,1,1,1,Multichannel,Discount,1.79796288245858
7,517.5,0,1,1,Web,Buy One Get One,1.4092848266091424
11,210.24,0,1,1,Phone,No Offer,1.5048399308461256
5,40.34,0,1,1,Phone,Discount,0.8252314388131934
4,256.16,1,0,0,Web,Buy One Get One,1.6377163329679
7,817.17,1,1,1,Phone,Discount,0.524715844764926
11,66.2,0,1,0,Web,Discount,0.5887603816758638
2,84.44,0,1,0,Web,No Offer,1.6736872802874263
2,299.3,0,1,0,Phone,No Offer,0.740678675960065
3,67.29,1,0,1,Web,No Offer,0.5818653091590387
10,123.31,1,0,0,Web,No Offer,1.1269953283972296
2,292.49,1,0,0,Web,Discount,2.327339985318755
12,302.77,0,1,0,Phone,Discount,1.4536644300285948
1,36.95,0,1,1,Web,Discount,0.8728605278350069
5,205.73,1,1,1,Multichannel,No Offer,0.9477758716308706
9,118.44,0,1,0,Phone,No Offer,1.7696951058851689
1,275.73,0,1,0,Web,Buy One Get One,1.4718406533365802
10,379.5,1,1,0,Phone,Discount,1.0276781242931838
5,364.27,1,0,0,Web,Discount,1.1881790763160918
1,97.78,0,1,0,Web,No Offer,1.8712908739169365
5,47.48,1,0,0,Phone,Discount,1.1994197876344774
8,149.16,0,1,0,Web,Discount,2.665223367819273
9,52.62,0,1,1,Phone,No Offer,1.167151117702669
1,80.97,1,0,0,Phone,Buy One Get One,0.8566108454787684
3,29.99,1,0,0,Phone,Buy One Get One,1.3561687616800986
10,359.72,1,0,0,Phone,Discount,0.6043911397485702
10,258.28,1,0,1,Web,Buy One Get One,1.2238038077415232
7,200.74,1,0,0,Web,Buy One Get One,0.9010707836785689
5,102.25,1,0,1,Phone,Discount,1.2949569668137038
4,67.01,1,0,1,Web,Discount,0.9591747554243272
10,134.39,0,1,0,Web,No Offer,0.8249760397682153
2,303.74,1,1,0,Multichannel,Discount,1.8396821900964275
6,185.96,0,1,0,Web,Buy One Get One,1.5406460538667042
9,57.57,0,1,0,Web,No Offer,0.5759537901842954
7,235.66,1,0,0,Web,No Offer,1.2608671366956483
10,213.12,1,1,1,Web,Discount,0.6388119672789236
11,252.73,1,0,1,Phone,No Offer,1.110065749837038
4,78.41,1,0,0,Web,Buy One Get One,1.115342681295523
8,127.29,0,1,0,Web,Discount,1.4747982686921528
1,278.72,1,0,0,Web,Discount,1.1967179400734502
11,811.04,1,1,1,Web,Discount,1.1392584307763292
1,118.42,0,1,1,Phone,Discount,1.622391259599557
2,106.38,1,0,1,Web,Buy One Get One,1.5379310653883234
7,104.24,1,0,1,Phone,Discount,2.8411702927374973
8,96.14,1,0,1,Web,No Offer,1.3408812819886675
9,744.22,1,0,1,Web,No Offer,0.7589045520522291
9,61.09,1,0,1,Web,Buy One Get One,1.0515810254175133
5,29.99,0,1,1,Web,Buy One Get One,0.4315787358711056
5,117.88,0,1,0,Phone,No Offer,1.1373398964652583
2,86.79,1,0,1,Web,No Offer,0.500138680253689
6,42.67,0,1,0,Phone,Discount,1.2509658504765226
2,393.0,1,0,0,Phone,No Offer,1.0705742483119147
10,115.56,0,1,0,Phone,Discount,1.2773957690443043
8,87.56,0,1,1,Web,Buy One Get One,0.8882503693103709
1,29.99,1,0,0,Web,No Offer,0.962700553943184
12,328.03,0,1,0,Phone,Discount,1.4309815554528311
9,29.99,1,0,1,Phone,No Offer,1.1566924833150307
10,361.14,0,1,1,Phone,Discount,0.8173156160807171
1,261.86,0,1,1,Web,Discount,1.559027448180193
5,31.35,0,1,1,Phone,Discount,1.5855558294482563
10,330.61,0,1,0,Multichannel,No Offer,1.0063442205112667
1,344.39,0,1,0,Web,Buy One Get One,1.9615865410933813
10,73.33,1,0,1,Phone,No Offer,1.0506619240371986
6,1583.81,1,0,1,Phone,Discount,0.9421032057559741
8,52.61,0,1,0,Web,Buy One Get One,0.6219819645222802
12,75.23,1,0,1,Phone,Discount,2.304475365110766
2,29.99,0,1,1,Phone,No Offer,1.0622002119822134
8,29.99,1,0,0,Phone,Discount,2.3954294064257744
5,31.83,1,0,1,Web,No Offer,0.4731758013307462
1,76.02,0,1,0,Phone,No Offer,0.6863145883769803
10,29.99,1,0,0,Web,Buy One Get One,0.5646638872013774
9,55.56,0,1,0,Phone,Discount,0.6285348924635193
6,87.01,0,1,0,Web,Discount,1.0968322558681092
6,452.96,1,1,0,Phone,No Offer,1.552012425344724
10,155.38,1,0,1,Web,Buy One Get One,0.8704572695085268
7,75.02,1,0,1,Web,No Offer,0.4321485070801204
3,383.34,1,0,0,Web,Buy One Get One,1.0045902401021465
2,193.01,0,1,1,Phone,Discount,0.9377613056201324
10,53.27,0,1,0,Phone,No Offer,0.5526388543780494
9,49.79,1,0,1,Web,Buy One Get One,0.33092686053151754
10,181.6,0,1,0,Phone,No Offer,1.304605668781919
7,204.52,0,1,1,Phone,Buy One Get One,1.976778006365945
1,330.34,1,0,1,Web,Buy One Get One,1.6049104195014317
9,60.07,0,1,1,Phone,Discount,1.033515539759727
1,464.45,1,1,0,Phone,Buy One Get One,0.5926836688613775
11,209.43,1,0,0,Multichannel,Discount,1.1750350737769604
9,29.99,0,1,0,Web,Discount,-0.06125750597612134
2,462.8,0,1,0,Phone,No Offer,1.297102224191452
1,144.01,0,1,0,Phone,Discount,-0.4765119862197116
6,94.59,1,0,1,Web,Buy One Get One,0.8910056203782775
10,117.94,1,0,1,Web,Discount,1.9741588478390808
10,471.69,1,1,0,Web,Discount,1.0267530492823838
9,121.35,1,0,1,Phone,No Offer,0.7133905922780351
12,233.89,1,0,1,Phone,Buy One Get One,1.2087725782769008
8,32.56,1,0,0,Web,Discount,0.6995915232528651
6,533.13,1,0,1,Phone,Discount,0.3253003552618108
9,52.06,0,1,1,Web,Buy One Get One,0.9448361111534118
2,208.26,0,1,0,Phone,Buy One Get One,0.8099459007177875
6,110.24,0,1,1,Web,Buy One Get One,1.6520505783087966
4,80.76,1,0,0,Web,No Offer,1.5121344302680666
1,697.09,1,1,1,Web,Discount,0.5589125900699927
10,168.04,1,0,0,Web,No Offer,1.485468391568372
9,29.99,1,0,0,Phone,No Offer,0.7378413204081197
6,98.7,0,1,0,Web,Buy One Get One,0.632390601158354
2,662.26,1,0,1,Web,No Offer,1.215484847234911
4,110.43,1,0,0,Phone,Buy One Get One,0.7918357866190205
3,55.25,0,1,1,Web,Buy One Get One,0.5546450190827141
7,63.14,1,0,1,Phone,No Offer,1.109579725252278
10,549.57,1,0,1,Web,Discount,2.2283585332985707
10,202.15,1,0,1,Phone,Buy One Get One,0.4950143257750771
8,259.88,0,1,0,Phone,Buy One Get One,0.9955314282540759
2,55.78,1,0,0,Phone,Discount,1.516597949418518
11,41.92,0,1,1,Phone,Discount,0.6764482498735767
2,95.29,1,0,1,Phone,Discount,0.6893621265260483
9,39.7,1,0,0,Web,Buy One Get One,1.2640992065575127
4,1122.01,1,1,1,Web,Buy One Get One,0.9397971914261836
10,29.99,0,1,0,Web,No Offer,0.2801457611139929
11,136.75,1,0,1,Web,Buy One Get One,1.2178092487895134
4,212.32,1,0,0,Phone,No Offer,0.7047328972554365
10,43.64,0,1,0,Web,Discount,0.9990572362014452
1,1022.7,0,1,1,Phone,Discount,2.4805303943532757
9,256.12,0,1,0,Phone,No Offer,1.4616624411973984
11,29.99,0,1,1,Web,Buy One Get One,0.6089473760708072
8,499.69,0,1,0,Web,Discount,1.95244875984748
10,29.99,1,0,0,Phone,Buy One Get One,1.6013606115046026
2,270.8,1,1,0,Phone,No Offer,0.7279729536869921
11,237.87,1,0,1,Web,No Offer,1.371922412144646
2,101.74,1,0,0,Web,Discount,1.706839110518373
12,147.09,1,0,0,Web,Discount,1.9775530023761232
2,1452.43,1,0,1,Web,Buy One Get One,-0.006871251956060753
9,365.11,1,0,0,Multichannel,Discount,1.4189541638905414
8,29.99,1,0,0,Phone,Discount,0.8812643503612021
9,108.63,1,0,1,Phone,Buy One Get One,0.5424230617770139
2,29.99,1,0,1,Phone,No Offer,2.3684158613405253
1,523.15,0,1,1,Phone,No Offer,1.0652467671608838
9,274.63,1,1,0,Multichannel,Discount,1.5277635712459348
6,178.37,1,0,1,Web,Discount,2.0761219274019966
6,839.27,0,1,1,Web,No Offer,1.4851130281154623
10,156.04,1,0,1,Web,No Offer,0.9857351426027608
1,340.96,1,0,0,Phone,Discount,0.168532526044594
5,188.09,1,0,0,Web,Discount,0.020598752086216417
1,651.89,1,1,1,Web,No Offer,1.5014864063491822
10,29.99,0,1,0,Web,Discount,0.8774529647703986
3,255.29,0,1,1,Web,No Offer,0.9029651181046664
5,107.3,0,1,1,Web,No Offer,1.5555193950176012
4,239.16,0,1,0,Web,Buy One Get One,0.4389737850597845
3,871.28,1,1,1,Multichannel,No Offer,1.6843856888190212
10,120.7,1,0,0,Web,Buy One Get One,0.4639171050179434
9,71.68,1,0,0,Web,No Offer,0.5745612233610797
5,191.14,0,1,1,Web,No Offer,1.9388307608970703
2,162.43,0,1,1,Phone,Discount,0.9011444535934676
8,47.1,1,0,1,Phone,Discount,0.8818674596169662
2,1201.09,1,1,1,Multichannel,No Offer,1.7629150740048174
1,264.94,1,0,0,Web,Discount,1.0954933411281953
4,132.36,0,1,1,Web,Buy One Get One,0.9993122185600948
3,256.15,1,0,0,Web,No Offer,1.6725820852983586
7,57.42,0,1,0,Phone,No Offer,0.5820107696258318
6,44.63,0,1,1,Web,No Offer,0.1777417235541181
2,29.99,1,0,1,Phone,Discount,2.0247445391859538
4,44.55,0,1,1,Phone,No Offer,0.04231075794664674
4,29.99,1,0,1,Web,No Offer,1.0157229963052368
3,301.11,0,1,0,Web,No Offer,0.9430525679896684
9,45.91,0,1,1,Phone,Discount,0.831501306635932
4,378.55,1,0,0,Web,No Offer,0.8429056833808906
10,52.59,0,1,1,Web,Buy One Get One,1.479300850776617
2,179.23,0,1,0,Web,No Offer,0.6971497892834279
10,78.22,1,0,1,Phone,Buy One Get One,1.7823156459321687
6,479.52,1,0,0,Multichannel,Buy One Get One,1.4731816530034023
11,103.86,0,1,0,Phone,Buy One Get One,1.0987970703794874
3,82.18,1,0,0,Web,Discount,1.450917982886733
9,69.02,1,0,0,Phone,Discount,1.0268755307726571
3,206.26,1,1,0,Phone,Buy One Get One,0.9559008406150492
4,835.4,1,0,1,Web,No Offer,2.278033598943342
10,89.42,0,1,0,Web,Buy One Get One,1.6442164952269818
